timestamp,decision,score,expected_return,bullish_prob,bearish_prob,path_consistency,trend,rejected_reason
2024-01-04 10:20:00+00:00,NO_TRADE,2,0.00016361823389279273,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-04 11:20:00+00:00,NO_TRADE,-1,-0.0012004385800100104,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-04 12:20:00+00:00,NO_TRADE,4,0.0003055465778206201,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-04 13:20:00+00:00,NO_TRADE,4,0.0012158806807255561,0.7,0.3,0.0,bullish,signal=NO_TRADE
2024-01-04 14:20:00+00:00,NO_TRADE,-1,-0.00034316704751254367,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-04 15:20:00+00:00,NO_TRADE,4,0.0010361184840798066,0.65,0.35,0.0,bullish,signal=NO_TRADE
2024-01-04 16:20:00+00:00,NO_TRADE,4,0.0005100122382471816,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-04 17:20:00+00:00,NO_TRADE,-1,-7.725589214356843e-05,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-04 18:20:00+00:00,NO_TRADE,2,0.00029186912189689275,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-04 19:20:00+00:00,NO_TRADE,-3,-0.0009405113884200067,0.25,0.75,0.0,bullish,signal=NO_TRADE
2024-01-04 20:20:00+00:00,NO_TRADE,0,0.00027067788615375843,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-04 21:20:00+00:00,NO_TRADE,-1,-0.0002450912745740441,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-04 22:20:00+00:00,NO_TRADE,-1,-0.00018219670171394365,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-04 23:20:00+00:00,NO_TRADE,4,0.00028642717951821715,0.7,0.3,0.0,bullish,signal=NO_TRADE
2024-01-05 00:20:00+00:00,NO_TRADE,4,9.566473446290802e-05,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-05 01:20:00+00:00,NO_TRADE,4,0.001139982204625356,0.65,0.35,0.0,bullish,signal=NO_TRADE
2024-01-05 02:20:00+00:00,NO_TRADE,1,2.149374758804168e-05,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-05 03:20:00+00:00,NO_TRADE,-1,7.334339472208074e-05,0.4,0.6,0.0,bearish,signal=NO_TRADE
2024-01-05 04:20:00+00:00,NO_TRADE,1,0.000418917818322545,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-05 05:20:00+00:00,NO_TRADE,3,0.0013079057188730258,0.7,0.3,0.0,bearish,signal=NO_TRADE
2024-01-05 06:20:00+00:00,NO_TRADE,-4,-3.14019274044508e-05,0.4,0.6,0.0,bearish,signal=NO_TRADE
2024-01-05 07:20:00+00:00,NO_TRADE,-1,7.157245601087103e-05,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-05 08:20:00+00:00,NO_TRADE,3,0.00043990589910932186,0.65,0.35,0.0,bearish,signal=NO_TRADE
2024-01-05 09:20:00+00:00,NO_TRADE,-4,-0.00031565024260146735,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-05 10:20:00+00:00,NO_TRADE,4,0.0014263681864484068,0.7,0.3,0.0,bullish,signal=NO_TRADE
2024-01-05 11:20:00+00:00,NO_TRADE,-3,-0.0005849412571087509,0.3,0.7,0.0,bullish,signal=NO_TRADE
2024-01-05 12:20:00+00:00,NO_TRADE,-1,-0.0004602634673080364,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-05 13:20:00+00:00,NO_TRADE,3,0.0014848250419339849,0.75,0.25,0.0,bearish,signal=NO_TRADE
2024-01-05 14:20:00+00:00,NO_TRADE,-4,-0.0008494231422666199,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-05 15:20:00+00:00,NO_TRADE,-4,-0.000837982957790695,0.3,0.7,0.0,bearish,signal=NO_TRADE
2024-01-05 16:20:00+00:00,NO_TRADE,1,0.00034201789173589624,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-05 17:20:00+00:00,NO_TRADE,3,0.0004935566433175887,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-05 18:20:00+00:00,NO_TRADE,-1,0.00028413891811844837,0.4,0.6,0.0,bearish,signal=NO_TRADE
2024-01-05 19:20:00+00:00,NO_TRADE,2,0.0010215539808161756,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-05 20:20:00+00:00,NO_TRADE,4,0.00033641635722406746,0.65,0.35,0.0,bullish,signal=NO_TRADE
2024-01-05 21:20:00+00:00,NO_TRADE,3,0.0012235529796975342,0.7,0.3,0.0,bearish,signal=NO_TRADE
2024-01-05 22:20:00+00:00,NO_TRADE,-3,-0.0004430532416540789,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-05 23:20:00+00:00,NO_TRADE,2,0.00021261717856638774,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-06 00:20:00+00:00,NO_TRADE,6,0.0017506202814034587,0.75,0.25,0.0,bullish,signal=NO_TRADE
2024-01-06 01:20:00+00:00,NO_TRADE,-3,-0.001309745877054419,0.35,0.65,0.0,bullish,signal=NO_TRADE
2024-01-06 02:20:00+00:00,NO_TRADE,4,0.0014105632038993177,0.65,0.35,0.0,bullish,signal=NO_TRADE
2024-01-06 03:20:00+00:00,NO_TRADE,-3,-0.0010565901557938295,0.3,0.7,0.0,bullish,signal=NO_TRADE
2024-01-06 04:20:00+00:00,NO_TRADE,2,0.0004390378294988173,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-06 05:20:00+00:00,NO_TRADE,1,0.0005006733632432314,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-06 06:20:00+00:00,NO_TRADE,1,7.161534816261805e-05,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-06 07:20:00+00:00,LONG,5,0.001876258740716602,0.75,0.25,0.0,bearish,
2024-01-06 09:20:00+00:00,NO_TRADE,-2,-1.2125276957819508e-06,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-06 10:20:00+00:00,NO_TRADE,1,7.709815710706392e-05,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-06 11:20:00+00:00,NO_TRADE,-2,-0.0003402234158135176,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-06 12:20:00+00:00,NO_TRADE,3,0.0007792097599612302,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-06 13:20:00+00:00,NO_TRADE,3,0.0009803634618455125,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-06 14:20:00+00:00,NO_TRADE,-2,-0.00012151860266955139,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-06 15:20:00+00:00,NO_TRADE,1,0.0005814141545959939,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-06 16:20:00+00:00,NO_TRADE,1,0.0009949214609303702,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-06 17:20:00+00:00,NO_TRADE,-2,-7.207616895321122e-05,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-06 18:20:00+00:00,NO_TRADE,-4,-0.001074092238684926,0.4,0.6,0.0,bearish,signal=NO_TRADE
2024-01-06 19:20:00+00:00,NO_TRADE,-3,-0.00045284688217800406,0.35,0.65,0.0,bullish,signal=NO_TRADE
2024-01-06 20:20:00+00:00,NO_TRADE,2,0.00033369465635312847,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-06 21:20:00+00:00,NO_TRADE,3,0.0010284669490983112,0.65,0.35,0.0,bearish,signal=NO_TRADE
2024-01-06 22:20:00+00:00,NO_TRADE,1,0.00025019876423461594,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-06 23:20:00+00:00,NO_TRADE,-2,-0.00012337176957578078,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-07 00:20:00+00:00,NO_TRADE,3,0.0005371922213674607,0.7,0.3,0.0,bearish,signal=NO_TRADE
2024-01-07 01:20:00+00:00,NO_TRADE,1,0.0004802719528378796,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-07 02:20:00+00:00,NO_TRADE,-6,-0.0015531581703463915,0.25,0.75,0.0,bearish,signal=NO_TRADE
2024-01-07 03:20:00+00:00,NO_TRADE,1,0.0008554882193142488,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-07 04:20:00+00:00,NO_TRADE,-6,-0.0019919688672090986,0.05,0.95,0.0,bearish,signal=NO_TRADE
2024-01-07 05:20:00+00:00,NO_TRADE,-4,-0.0006731784969866983,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-07 06:20:00+00:00,NO_TRADE,1,0.0010794188932806924,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-07 07:20:00+00:00,NO_TRADE,-4,-0.00125294055852172,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-07 08:20:00+00:00,NO_TRADE,1,0.00016431710422681322,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-07 09:20:00+00:00,NO_TRADE,3,0.0006325225920813082,0.65,0.35,0.0,bearish,signal=NO_TRADE
2024-01-07 10:20:00+00:00,NO_TRADE,-4,-0.0006955560135010419,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-07 11:20:00+00:00,NO_TRADE,3,0.00030932022903106817,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-07 12:20:00+00:00,NO_TRADE,-2,-0.00016952474603754709,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-07 13:20:00+00:00,NO_TRADE,3,0.0002050272022004418,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-07 14:20:00+00:00,NO_TRADE,1,0.0005001617757836418,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-07 15:20:00+00:00,NO_TRADE,-2,-0.00013496116915524549,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-07 16:20:00+00:00,NO_TRADE,1,6.156135118292604e-05,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-07 17:20:00+00:00,NO_TRADE,-2,-0.0004799617412777124,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-07 18:20:00+00:00,NO_TRADE,1,0.00022536140324364018,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-07 19:20:00+00:00,NO_TRADE,1,0.0003031832977946292,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-07 20:20:00+00:00,NO_TRADE,3,0.0012620965804862217,0.65,0.35,0.0,bearish,signal=NO_TRADE
2024-01-07 21:20:00+00:00,NO_TRADE,-4,-0.0009089064060830044,0.25,0.75,0.0,bearish,signal=NO_TRADE
2024-01-07 22:20:00+00:00,NO_TRADE,3,0.00024750527197435755,0.65,0.35,0.0,bearish,signal=NO_TRADE
2024-01-07 23:20:00+00:00,NO_TRADE,1,0.000252727255804025,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-08 00:20:00+00:00,NO_TRADE,-2,-0.0001387299645301321,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-08 01:20:00+00:00,NO_TRADE,-3,-0.0005838822579510294,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-08 02:20:00+00:00,NO_TRADE,1,0.00011460994083579146,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-08 03:20:00+00:00,NO_TRADE,2,2.1127013739608012e-05,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-08 04:20:00+00:00,NO_TRADE,2,0.0004192321739610261,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-08 05:20:00+00:00,NO_TRADE,-2,-0.0009361159085921944,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-08 06:20:00+00:00,NO_TRADE,-4,-0.0008302589384308001,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-08 07:20:00+00:00,NO_TRADE,3,0.0006687286186949692,0.65,0.35,0.0,bearish,signal=NO_TRADE
2024-01-08 08:20:00+00:00,NO_TRADE,3,0.0008962520586098532,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-08 09:20:00+00:00,NO_TRADE,-2,-0.0002517592673935809,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-08 10:20:00+00:00,NO_TRADE,4,0.0011583162747618946,0.7,0.3,0.0,bullish,signal=NO_TRADE
2024-01-08 11:20:00+00:00,NO_TRADE,4,0.0011555418862741807,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-08 12:20:00+00:00,NO_TRADE,4,0.0008099375439761747,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-08 13:20:00+00:00,NO_TRADE,-1,-0.00027862135425983924,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-08 14:20:00+00:00,NO_TRADE,-1,-0.0002999641029571287,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-08 15:20:00+00:00,NO_TRADE,-1,-3.123250799024757e-05,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-08 16:20:00+00:00,NO_TRADE,-2,-0.000697565809448114,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-08 17:20:00+00:00,NO_TRADE,-2,-0.00027277703125452304,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-08 18:20:00+00:00,NO_TRADE,-2,-0.00017882150262210628,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-08 19:20:00+00:00,NO_TRADE,1,0.0005119891793153586,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-08 20:20:00+00:00,NO_TRADE,3,0.0010799146940401183,0.7,0.3,0.0,bearish,signal=NO_TRADE
2024-01-08 21:20:00+00:00,NO_TRADE,-4,-0.0010756037767404802,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-08 22:20:00+00:00,NO_TRADE,-2,-0.000553637277915775,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-08 23:20:00+00:00,NO_TRADE,-6,-0.0020126723133655432,0.2,0.8,0.0,bearish,signal=NO_TRADE
2024-01-09 00:20:00+00:00,NO_TRADE,-4,-0.0009290016999517259,0.3,0.7,0.0,bearish,signal=NO_TRADE
2024-01-09 01:20:00+00:00,NO_TRADE,2,5.167529334506038e-05,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-09 02:20:00+00:00,NO_TRADE,-1,-0.0002007834991405999,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-09 03:20:00+00:00,NO_TRADE,-3,-0.001259574199594593,0.35,0.65,0.0,bullish,signal=NO_TRADE
2024-01-09 04:20:00+00:00,NO_TRADE,-1,-0.0009024806209786851,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-09 05:20:00+00:00,NO_TRADE,-1,-0.000201161358446178,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-09 06:20:00+00:00,NO_TRADE,-1,-0.0004710478984317479,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-09 07:20:00+00:00,LONG,6,0.002065517438315301,0.75,0.25,0.0,bullish,
2024-01-09 08:20:00+00:00,NO_TRADE,1,3.311393313000788e-05,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-09 09:20:00+00:00,NO_TRADE,1,0.00066753441195474,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-09 10:20:00+00:00,NO_TRADE,3,0.0008469714108072512,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-09 11:20:00+00:00,NO_TRADE,-2,-0.00046593311606317743,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-09 12:20:00+00:00,NO_TRADE,-2,-0.0004359412119985362,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-09 13:20:00+00:00,NO_TRADE,3,0.0008775122640800603,0.65,0.35,0.0,bearish,signal=NO_TRADE
2024-01-09 14:20:00+00:00,LONG,5,0.0023238859964009374,0.85,0.15,0.0,bearish,
2024-01-09 15:20:00+00:00,NO_TRADE,-4,-0.0006240231368878968,0.4,0.6,0.0,bearish,signal=NO_TRADE
2024-01-09 16:20:00+00:00,NO_TRADE,-4,-0.0006862453488469866,0.3,0.7,0.0,bearish,signal=NO_TRADE
2024-01-09 17:20:00+00:00,NO_TRADE,1,-6.141320494682523e-05,0.65,0.35,0.0,bullish,signal=NO_TRADE
2024-01-09 18:20:00+00:00,NO_TRADE,4,0.0005066311482010477,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-09 19:20:00+00:00,NO_TRADE,4,0.0008412686923457314,0.65,0.35,0.0,bullish,signal=NO_TRADE
2024-01-09 20:20:00+00:00,NO_TRADE,6,0.003260884749564835,0.8,0.2,0.040805552698929715,bullish,signal=NO_TRADE
2024-01-09 21:20:00+00:00,NO_TRADE,-3,-0.001122764189654002,0.35,0.65,0.0,bullish,signal=NO_TRADE
2024-01-09 22:20:00+00:00,NO_TRADE,-3,-0.00028444878993887925,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-09 23:20:00+00:00,NO_TRADE,-3,-0.0011024804962663781,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-10 00:20:00+00:00,NO_TRADE,2,0.00019248515632322994,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-10 01:20:00+00:00,NO_TRADE,-3,-0.000478279235537854,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-10 02:20:00+00:00,NO_TRADE,-1,-0.00020817433065599688,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-10 03:20:00+00:00,NO_TRADE,4,0.00043054387382602253,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-10 04:20:00+00:00,NO_TRADE,-3,-0.0013732330512203294,0.25,0.75,0.0,bullish,signal=NO_TRADE
2024-01-10 05:20:00+00:00,NO_TRADE,1,-0.000170185519299626,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-10 06:20:00+00:00,NO_TRADE,2,0.0005733324808955886,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-10 07:20:00+00:00,NO_TRADE,-2,-0.00021622484977426026,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-10 08:20:00+00:00,NO_TRADE,2,0.00037940561142521534,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-10 09:20:00+00:00,NO_TRADE,3,0.00034562816269481655,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-10 10:20:00+00:00,NO_TRADE,3,0.0005060802039783763,0.65,0.35,0.0,bearish,signal=NO_TRADE
2024-01-10 11:20:00+00:00,NO_TRADE,-2,-0.0003379714826289348,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-10 12:20:00+00:00,NO_TRADE,-2,-3.952148729413629e-06,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-10 13:20:00+00:00,NO_TRADE,3,0.0009717088081620917,0.6,0.4,0.0,bearish,signal=NO_TRADE
